1001137	What are the rivers mentioned in the Qur’an that do not contain water?
101138	How did God describe the Jews in the Holy Quran?
1001138	How did God Almighty describe the Jews in the Qur’an?
101139	What is the only verse in the Quran that begins with the letter D?
1001139	What is the verse that begins with the letter D in the Holy Quran?
101140	What is the only verse in the Quran that begins with the letter Dhad?
1001140	What is the only verse in the Quran that begins with the letter Dhad?
101141	What is the first command revealed in the Holy Quran?
1001141	What was the first thing revealed in the Holy Quran?
101142	How many days did God create the heavens and the earth?
1001142	How many days were the heavens and the earth created?
101143	Who is the king who gave the order to throw Nimrod into the fire?
1001143	Who is the king who ordered Nimrod to be burned in the fire?
101144	Who is the companion known by the title of Al-Farooq?
1001144	Who is the companion who was given the title of Al-Farouq?
101145	Who was the first to collect the Holy Quran?
1001145	Who was the first to collect the Holy Quran?
101146	How many obligatory prayers are there per day?
1001146	How many obligatory prayers are required per day?
101147	Who is the first caliph in Islam?
1001147	Who is the first caliph in Islam?
101148	What is the surah that is recited in every rak'ah during prayer?
1001148	Which Surah do you recite in each Raka'ah of prayer?
101149	Who was the first woman to convert to Islam?
1001149	Who was the first woman to convert to Islam?
101150	Who is the prophet known by the title of Lion of God?
1001150	Who is the prophet who was called the Lion of God?
101151	Who is the first ambassador in Islam?
1001151	Who was the first person appointed as an ambassador in Islam?
101152	How old was the Prophet, may God bless him and grant him peace, when his mother died?
1001152	How old was the Prophet, may God bless him and grant him peace, when his mother died?
101153	Who is the companion who was given the title of the drawn sword of God?
1001153	Who is the companion whom the Prophet called the drawn sword of God?
101154	What is the story of the Prophet’s migration, may God bless him and grant him peace, from Mecca to Medina?
1001154	What are the details of the Prophet’s migration, may God bless him and grant him peace, from Mecca to Medina?
101155	Who is the companion who migrated to Abyssinia and spoke on behalf of the immigrants?
1001155	Who is the companion who migrated to Abyssinia and was a spokesman for the immigrants?
101156	How many battles did the Messenger, may God bless him and grant him peace, fight?
1001156	How many battles did the Prophet, may God bless him and grant him peace, participate in?
101157	Who is the first muezzin in Islam?
1001157	Who is the person known as the first muezzin in Islam?
101158	How were the first and second pledges of allegiance at Aqaba carried out?
1001158	How were the first and second pledges of Aqaba carried out?
101159	What are the conditions agreed upon in the Treaty of Hudaybiyyah?
1001159	What are the conditions reached during the Treaty of Hudaybiyyah?
101160	Who is the companion who was known by the title of the trustworthy of this nation?
1001160	Who is the companion who was named the trustworthy one of this nation?
101161	Who is the companion who slept in the bed of the Prophet, may God bless him and grant him peace, on the night of the migration?
1001161	Who is the companion who lay down in the bed of the Prophet, may God bless him and grant him peace, on the night of the migration?
101162	What are the names of the daughters of the Prophet, may God bless him and grant him peace?
1001162	What are the names of the daughters of the Prophet, may God bless him and grant him peace?
101163	Who is the companion who killed Abu Jahl in the Battle of Badr?
1001163	Who is the companion who was able to kill Abu Jahl in the Battle of Badr?
101164	What is the name of the father of the Messenger, may God bless him and grant him peace?
